ClaimID,CustomerID,ClaimDate,ClaimAmount,VehicleAge,AccidentType,PoliceReport,InjuryReported,RepairShop,DaysToReport,FraudInvestigatorAssigned,ClaimApprovedAfterReview,Fraudulent
CLM00284,349,2026-03-09,"$7,397",8,Collision,No,No,AutoCare,1,No,Yes,0
CLM00285,991,2026-03-29,"$9,868",3,Theft,Y,No,AutoCare,7,No,Yes,0
CLM00286,359,2026-03-10,"$5,044",3,Collision,YES,No,AutoCare,4,No,Yes,0
CLM00287,358,2026-01-23,"$8,947",5,Collision,YES,No,,6,No,Yes,0
CLM00288,1746,2026-07-10,"$7,241",5,Theft,No,Yes,RapidFix,4,Yes,Yes,1
CLM00289,1747,2026-05-05,"$4,593",14,Collision,Yes,No,RapidFix,6,No,Yes,0
CLM00290,760,2026-03-20,"$10,624",0,Fire,No,No,FixPro,4,No,Yes,0
CLM00291,216,2026-05-12,"$4,178",17,Theft,No,No,RapidFix,3,No,Yes,0
CLM00292,1718,2026-05-22,"$8,124",6,Collision,No,Yes,FixPro,4,Yes,No,1
CLM00293,155,2026-05-26,"$6,604",20,Collision,No,No,TrustedGarage,11,No,Yes,0
CLM00294,1587,2026-03-17,"$1,531",11,Collision,No,No,FixPro,2,No,Yes,0
CLM00295,131,2026-01-27,"$8,322",12,Flood,No,No,TrustedGarage,2,No,Yes,0
CLM00296,1758,2026-05-19,"$2,301",10,Collision,N,No,AutoCare,3,No,Yes,0
CLM00297,469,2026-01-18,"$4,099",13,Fire,Yes,No,TrustedGarage,4,No,Yes,0
CLM00298,1555,2026-04-19,$875,14,Theft,No,No,FixPro,1,No,Yes,0
CLM00299,1161,2026-07-16,"$2,516",8,Theft,No,No,FixPro,4,No,Yes,0
CLM00300,527,2026-03-12,"$3,672",2,Collision,No,No,FixPro,6,No,Yes,0
CLM00301,318,2026-06-15,"$5,380",20,Collision,Y,No,RapidFix,5,No,Yes,0
CLM00302,67,2026-05-15,"$7,150",16,Collision,No,No,FixPro,5,No,Yes,0
CLM00303,483,2026-01-27,"$2,882",6,Theft,Yes,Yes,AutoCare,6,No,No,1
CLM00304,545,2026-07-04,"$3,263",0,Collision,No,No,RapidFix,6,No,Yes,0
CLM00305,586,2026-06-18,"$2,157",8,Collision,N,No,AutoCare,1,No,Yes,0
CLM00306,1068,2026-03-15,"$4,782",6,Collision,No,No,TrustedGarage,8,No,Yes,0
CLM00307,792,2026-06-02,"$2,074",4,Collision,Yes,No,FixPro,3,No,Yes,0
CLM00308,547,2026-04-15,"$2,647",17,Collision,N,No,TrustedGarage,2,No,Yes,0
CLM00309,716,2026-05-16,"$4,174",18,Collision,No,No,AutoCare,3,No,Yes,0
CLM00310,654,2026-03-17,$421,3,Flood,No,No,FixPro,10,No,Yes,0
CLM00311,88,2026-07-28,"$2,978",19,Flood,Yes,No,TrustedGarage,3,No,Yes,0
CLM00312,452,2026-03-02,"$3,461",1,Collision,No,Yes,TrustedGarage,5,No,Yes,0
CLM00313,1475,2026-01-01,"$5,636",8,Theft,YES,No,RapidFix,9,Yes,Yes,0
CLM00314,371,2026-07-12,"$4,936",1,Collision,No,No,RapidFix,1,No,Yes,0
CLM00315,1718,2026-03-10,"$5,521",13,Collision,Yes,No,FixPro,4,No,Yes,0
CLM00316,150,2026-05-17,"$10,106",9,Collision,No,Yes,RapidFix,3,No,Yes,0
CLM00317,1355,2026-07-28,"$6,558",2,Collision,No,No,RapidFix,3,No,Yes,0
CLM00318,925,2026-02-10,"$15,334",19,Collision,Yes,No,FixPro,5,No,Yes,0
CLM00319,873,2026-07-27,"$1,871",14,Collision,No,Yes,RapidFix,4,No,Yes,0
CLM00320,1033,2026-07-23,"$4,083",11,Collision,N,No,AutoCare,4,Yes,Yes,0
CLM00321,919,2026-03-14,"$9,153",12,Collision,N,Yes,FixPro,4,No,Yes,0
CLM00322,1506,2026-04-16,"$9,861",17,Collision,No,Yes,AutoCare,6,No,Yes,0
CLM00323,613,2026-01-27,"$2,369",17,Collision,No,No,,3,Yes,No,1
CLM00324,909,2026-06-16,"$2,666",11,Collision,Yes,No,RapidFix,4,Yes,Yes,0
CLM00325,518,2026-02-26,"$4,459",4,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM00326,1490,2026-02-08,"$13,388",11,Collision,No,Yes,RapidFix,2,No,Yes,0
CLM00327,168,2026-02-04,"$16,977",15,Flood,N,Yes,FixPro,1,No,Yes,0
CLM00328,1286,2026-05-16,"$12,185",9,Theft,No,Yes,RapidFix,5,Yes,No,1
CLM00329,363,2026-05-28,"$12,860",6,Collision,Yes,No,RapidFix,2,No,Yes,0
CLM00330,1584,2026-02-27,"$18,090",14,Collision,No,No,AutoCare,4,Yes,Yes,1
CLM00331,543,2026-01-31,"$6,917",4,Fire,No,No,AutoCare,2,No,Yes,0
CLM00332,577,2026-06-12,"$2,541",8,Collision,N,No,AutoCare,3,Yes,No,1
CLM00333,680,2026-07-03,"$9,253",6,Collision,Yes,No,TrustedGarage,3,No,Yes,0
CLM00334,119,2026-07-13,"$2,992",5,Fire,No,No,RapidFix,6,No,Yes,0
CLM00335,125,2026-01-04,"$5,003",0,Collision,YES,No,AutoCare,5,No,Yes,0
CLM00336,669,2026-07-17,"$10,799",18,Collision,YES,Yes,TrustedGarage,5,Yes,Yes,0
CLM00337,705,2026-05-23,"$3,593",11,Collision,YES,No,RapidFix,3,No,Yes,0
CLM00338,1310,2026-07-29,"$3,779",21,Collision,No,No,AutoCare,3,Yes,Yes,0
CLM00339,387,2026-07-21,"$4,256",3,Collision,No,No,FixPro,6,No,Yes,0
CLM00340,696,2026-06-23,"$2,482",11,Collision,No,No,RapidFix,2,No,Yes,0
CLM00341,488,2026-03-19,"$1,839",5,Collision,YES,Yes,FixPro,5,No,Yes,0
CLM00342,618,2026-06-07,"$6,611",15,Theft,No,No,RapidFix,8,No,Yes,0
CLM00343,670,2026-07-24,"$10,991",9,Collision,Yes,No,TrustedGarage,3,No,Yes,0
CLM00344,1418,2026-06-27,"$1,600",2,Fire,No,No,AutoCare,4,Yes,Yes,0
CLM00345,6,2026-03-19,"$10,926",8,Collision,YES,No,TrustedGarage,2,No,Yes,0
CLM00346,637,2026-04-07,"$3,548",10,Collision,No,No,FixPro,4,Yes,No,1
CLM00347,403,2026-05-31,"$4,366",13,Flood,YES,Yes,TrustedGarage,6,No,Yes,0
CLM00348,1354,2026-02-01,"$3,216",8,Collision,No,No,AutoCare,2,No,Yes,0
CLM00349,4,2026-07-15,"$25,672",10,Theft,Yes,No,RapidFix,3,No,Yes,0
CLM00350,63,2026-02-09,"$2,431",9,Collision,No,No,TrustedGarage,2,No,Yes,0
CLM00351,1406,2026-06-24,"$7,644",4,Collision,Yes,Yes,AutoCare,5,No,Yes,0
CLM00352,533,2026-02-25,"$2,566",17,Fire,YES,No,TrustedGarage,4,No,Yes,0
CLM00353,387,2026-03-05,"$2,594",18,Flood,No,No,TrustedGarage,5,No,Yes,0
CLM00354,1268,2026-07-29,"$3,015",11,Theft,No,No,FixPro,6,No,Yes,0
CLM00355,1792,2026-01-02,"$7,798",2,Theft,N,No,TrustedGarage,6,No,Yes,0
CLM00356,1215,2026-05-27,"$2,915",10,Collision,No,No,FixPro,4,Yes,Yes,1
CLM00357,1081,2026-01-30,"$3,902",5,Theft,Y,Yes,FixPro,7,No,Yes,0
CLM00358,1513,2026-07-23,"$4,387",8,Fire,No,No,FixPro,4,No,Yes,0
CLM00359,680,2026-02-24,"$7,044",12,Collision,Yes,Yes,TrustedGarage,4,Yes,Yes,0
CLM00360,768,2026-03-03,"$5,078",18,Collision,N,No,RapidFix,6,No,Yes,0
CLM00361,1466,2026-02-03,"$4,507",21,Collision,No,No,RapidFix,6,No,Yes,0
CLM00362,848,2026-03-07,"$4,539",11,Theft,YES,No,AutoCare,2,No,Yes,0
CLM00363,1714,2026-07-20,$300,11,Collision,Yes,No,TrustedGarage,1,No,Yes,0
CLM00364,310,2026-05-15,"$7,684",8,Collision,Yes,No,TrustedGarage,7,No,Yes,0
CLM00365,800,2026-01-08,"$4,682",4,Theft,No,No,TrustedGarage,8,No,Yes,0
CLM00366,1555,2026-02-02,"$3,481",5,Fire,No,No,TrustedGarage,2,No,Yes,0
CLM00367,384,2026-03-02,"$5,364",2,Collision,Yes,No,FixPro,5,Yes,No,1
CLM00368,324,2026-01-28,"$5,163",3,Collision,Yes,No,AutoCare,5,No,Yes,0
CLM00369,1137,2026-06-19,"$6,302",15,Collision,No,No,RapidFix,4,No,Yes,0
CLM00370,1141,2026-02-05,"$10,272",5,Collision,Yes,No,FixPro,3,No,Yes,0
CLM00371,875,2026-02-28,"$1,314",12,Collision,No,No,TrustedGarage,6,Yes,Yes,0
CLM00372,199,2026-03-31,"$1,286",21,Flood,Yes,No,RapidFix,2,No,Yes,0
CLM00373,733,2026-06-30,"$7,566",15,Collision,YES,Yes,TrustedGarage,4,No,Yes,0
CLM00374,1583,2026-01-23,"$6,177",16,Theft,Yes,No,FixPro,6,No,Yes,0
CLM00375,1763,2026-01-04,"$1,246",5,Collision,N,Yes,FixPro,0,No,Yes,0
CLM00376,876,2026-01-23,"$16,338",19,Collision,Yes,No,AutoCare,3,No,Yes,0
CLM00377,139,2026-02-03,"$18,871",21,Theft,Y,No,FixPro,2,No,Yes,0
CLM00378,404,2026-03-27,"$2,738",8,Collision,No,Yes,TrustedGarage,3,No,Yes,0
CLM00379,428,2026-05-24,"$3,635",13,Fire,No,No,RapidFix,4,No,Yes,0
CLM00380,1619,2026-05-12,$730,15,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM00381,1252,2026-06-23,"$4,243",6,Fire,Y,No,RapidFix,10,Yes,Yes,1
CLM00382,888,2026-05-04,"$1,649",20,Collision,No,Yes,TrustedGarage,4,No,Yes,0
CLM00383,1771,2026-06-14,"$4,452",18,Collision,No,No,RapidFix,3,No,Yes,0
CLM00384,541,2026-01-26,"$9,749",15,Collision,No,No,FixPro,6,No,Yes,0
CLM00385,655,2026-03-30,"$2,585",10,Fire,No,No,TrustedGarage,5,No,Yes,0
CLM00386,261,2026-06-05,$358,17,Collision,,No,TrustedGarage,5,No,Yes,0
CLM00387,1625,2026-04-21,"$3,618",1,Collision,YES,No,AutoCare,3,No,Yes,0
CLM00388,138,2026-05-26,"$7,271",20,Theft,Yes,No,TrustedGarage,1,Yes,No,1
CLM00389,599,2026-07-13,"$4,735",16,Collision,No,No,AutoCare,6,No,Yes,0
CLM00390,963,2026-07-19,"$3,025",18,Collision,Y,No,RapidFix,1,No,Yes,0
CLM00391,1194,2026-01-18,"$7,342",7,Collision,No,No,AutoCare,9,Yes,No,1
CLM00392,1634,2026-03-13,"$4,349",9,Flood,Y,No,FixPro,1,No,Yes,0
CLM00393,621,2026-06-16,"$1,836",15,Collision,No,Yes,AutoCare,4,No,Yes,0
CLM00394,973,2026-05-19,"$2,023",1,Flood,No,No,AutoCare,2,Yes,Yes,0
CLM00395,1044,2026-07-21,"$2,004",16,Collision,Y,No,TrustedGarage,6,No,Yes,0
CLM00396,880,2026-02-04,"$5,955",5,Collision,YES,No,RapidFix,3,No,Yes,0
CLM00397,819,2026-06-18,"$6,045",2,Collision,,No,AutoCare,2,No,Yes,0
CLM00398,62,2026-07-15,"$2,000",12,Flood,Yes,Yes,RapidFix,5,No,Yes,0
CLM00399,81,2026-07-07,"$3,509",13,Collision,No,No,TrustedGarage,2,No,Yes,0
CLM00400,1637,2026-01-14,"$5,395",21,Collision,No,No,AutoCare,3,No,Yes,0
CLM00401,1118,2026-06-21,"$7,418",6,Collision,,No,FixPro,7,No,Yes,0
CLM00402,993,2026-02-20,"$4,702",21,Fire,Yes,No,AutoCare,1,No,Yes,0
CLM00403,175,2026-02-21,"$7,536",3,Collision,No,No,TrustedGarage,5,No,Yes,0
CLM00404,1568,2026-01-02,"$9,731",0,Collision,Yes,No,AutoCare,5,No,Yes,0
CLM00405,1783,2026-05-19,"$8,113",18,Collision,Yes,Yes,FixPro,3,No,Yes,0
CLM00406,1382,2026-07-20,"$3,931",0,Collision,No,No,FixPro,4,No,Yes,0
CLM00407,5,2026-05-22,"$2,223",2,Collision,No,No,RapidFix,5,No,Yes,0
CLM00408,1041,2026-06-05,"$15,794",18,Theft,No,No,TrustedGarage,6,No,Yes,0
CLM00409,217,2026-07-08,"$11,052",19,Collision,No,Yes,TrustedGarage,5,Yes,Yes,0
CLM00410,1658,2026-07-15,"$9,078",19,Collision,Y,No,RapidFix,6,No,Yes,0
CLM00411,1191,2026-07-15,"$21,287",14,Fire,No,No,RapidFix,2,No,Yes,0
CLM00412,1456,2026-07-21,"$11,780",20,Theft,No,Yes,RapidFix,4,Yes,No,1
CLM00413,901,2026-04-21,"$3,440",15,Fire,No,No,TrustedGarage,5,Yes,No,1
CLM00414,254,2026-07-26,"$4,875",3,Collision,Yes,No,TrustedGarage,6,No,Yes,0
CLM00415,337,2026-02-14,"$3,858",15,Flood,No,No,TrustedGarage,7,No,Yes,0
CLM00416,1619,2026-05-07,"$9,541",9,Collision,Yes,No,AutoCare,6,No,Yes,0
CLM00417,1209,2026-04-28,"$9,479",13,Collision,No,Yes,AutoCare,1,No,Yes,0
CLM00418,359,2026-04-22,"$2,767",15,Collision,No,No,FixPro,2,No,Yes,0
CLM00419,1654,2026-04-23,"$9,100",2,Theft,No,No,FixPro,4,No,Yes,0
CLM00420,707,2026-01-01,"$29,785",16,Collision,YES,Yes,FixPro,2,Yes,No,1
CLM00421,1173,2026-01-22,"$4,652",17,Collision,N,No,FixPro,4,No,Yes,0
CLM00422,1222,2026-07-16,"$2,573",21,Collision,Yes,No,RapidFix,4,No,Yes,0
CLM00423,452,2026-01-25,"$7,356",8,Flood,No,No,RapidFix,2,No,Yes,0
CLM00424,1121,2026-07-12,"$7,349",10,Collision,Yes,No,AutoCare,5,No,Yes,1
CLM00425,851,2026-01-27,"$3,597",5,Collision,No,Yes,FixPro,4,No,Yes,0
CLM00426,265,2026-02-13,"$8,068",3,Theft,No,No,TrustedGarage,0,No,Yes,0
CLM00427,1626,2026-03-07,"$2,858",6,Flood,Y,No,AutoCare,4,No,Yes,0
CLM00428,260,2026-05-04,"$5,301",12,Collision,No,No,AutoCare,4,No,Yes,0
CLM00429,1532,2026-04-23,$522,1,Collision,No,No,FixPro,1,No,Yes,0
CLM00430,345,2026-06-17,"$3,048",19,Fire,No,No,AutoCare,2,No,Yes,0
CLM00431,1635,2026-06-22,"$10,896",9,Collision,No,No,TrustedGarage,7,No,Yes,0
CLM00432,368,2026-02-15,"$4,273",11,Collision,Yes,Yes,RapidFix,4,No,Yes,0
CLM00433,1452,2026-02-17,"$1,228",6,Collision,No,No,RapidFix,7,No,Yes,0
CLM00434,324,2026-04-02,"$2,287",5,Fire,No,No,TrustedGarage,0,No,Yes,0
CLM00435,978,2026-04-26,"$4,538",3,Collision,No,Yes,FixPro,6,No,Yes,0
CLM00436,1152,2026-04-05,"$6,119",21,Collision,No,No,TrustedGarage,6,No,Yes,0
CLM00437,543,2026-05-13,"$1,922",2,Theft,Yes,No,AutoCare,6,No,Yes,0
CLM00438,1597,2026-07-11,$731,6,Collision,Yes,No,TrustedGarage,3,No,Yes,0
CLM00439,587,2026-06-01,"$6,034",11,Collision,No,No,TrustedGarage,6,No,Yes,0
CLM00440,146,2026-04-22,"$3,549",1,Collision,N,No,RapidFix,3,No,Yes,0
CLM00441,992,2026-05-29,"$5,413",11,Collision,No,Yes,FixPro,5,No,Yes,0
CLM00442,443,2026-02-25,"$6,504",8,Collision,No,No,AutoCare,5,Yes,No,1
CLM00443,872,2026-07-22,"$10,565",20,Collision,N,No,FixPro,4,No,Yes,0
CLM00444,1482,2026-04-07,"$6,832",3,Collision,No,Yes,FixPro,5,Yes,No,1
CLM00445,1158,2026-07-20,"$3,588",5,Collision,Yes,No,AutoCare,4,No,Yes,0
CLM00446,1439,2026-02-19,"$7,889",16,Fire,No,No,AutoCare,6,No,Yes,0
CLM00447,215,2026-03-29,$442,16,Collision,No,Yes,TrustedGarage,1,No,Yes,0
CLM00448,1384,2026-01-16,"$3,499",6,Flood,YES,No,FixPro,6,Yes,Yes,0
CLM00449,361,2026-07-29,"$1,645",10,Collision,N,No,RapidFix,1,No,Yes,0
CLM00450,296,2026-04-29,"$6,181",3,Collision,Yes,Yes,AutoCare,2,No,Yes,0
CLM00451,1521,2026-05-02,"$5,864",0,Collision,No,No,RapidFix,6,No,Yes,0
CLM00452,850,2026-06-28,"$2,954",8,Theft,N,No,RapidFix,4,No,Yes,0
CLM00453,763,2026-04-08,"$4,709",16,Theft,No,No,AutoCare,4,No,Yes,0
CLM00454,540,2026-07-06,"$5,068",0,Theft,YES,No,TrustedGarage,4,No,Yes,0
CLM00455,1561,2026-01-12,"$3,556",12,Collision,No,No,AutoCare,4,No,Yes,0
CLM00456,1024,2026-04-11,"$5,052",6,Collision,Yes,No,AutoCare,1,No,Yes,0
CLM00457,1497,2026-02-28,"$4,053",8,Fire,No,No,,1,No,Yes,0
CLM00458,82,2026-01-29,"$1,693",9,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM00459,1122,2026-05-22,"$2,165",16,Collision,No,No,AutoCare,5,No,Yes,0
CLM00460,1111,2026-02-23,"$2,172",4,Collision,Yes,No,FixPro,4,Yes,Yes,0
CLM00461,1624,2026-05-01,"$7,772",0,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM00462,1514,2026-02-15,"$8,313",8,Theft,No,No,AutoCare,2,Yes,No,1
CLM00463,1583,2026-02-21,"$2,490",2,Collision,No,No,RapidFix,5,No,Yes,0
CLM00464,1740,2026-03-12,"$8,328",21,Collision,YES,No,TrustedGarage,4,No,Yes,0
CLM00465,1563,2026-07-06,"$2,762",18,Theft,No,No,TrustedGarage,3,No,Yes,0
CLM00466,253,2026-04-21,$887,3,Theft,N,No,TrustedGarage,1,No,Yes,0
CLM00467,1247,2026-05-07,"$9,833",19,Collision,YES,No,TrustedGarage,3,No,Yes,0
CLM00468,353,2026-05-17,"$7,121",7,Collision,No,No,TrustedGarage,2,No,Yes,0
CLM00469,386,2026-02-10,"$6,442",5,Collision,No,Yes,RapidFix,7,No,Yes,0
CLM00470,1443,2026-04-30,"$2,261",16,Theft,N,Yes,TrustedGarage,1,No,Yes,0
CLM00471,1231,2026-01-02,"$2,754",0,Collision,Yes,No,AutoCare,5,No,Yes,0
CLM00472,1201,2026-03-24,"$7,666",19,Fire,Yes,No,TrustedGarage,3,No,Yes,0
CLM00473,778,2026-04-20,$863,2,Collision,Yes,No,RapidFix,3,No,Yes,0
CLM00474,50,2026-04-05,"$8,144",9,Collision,No,Yes,FixPro,7,No,Yes,0
CLM00475,74,2026-07-24,"$7,639",19,Flood,Y,No,FixPro,0,Yes,Yes,0
CLM00476,227,2026-06-09,"$6,995",4,Theft,Yes,No,RapidFix,3,No,Yes,0
CLM00477,1350,2026-01-25,"$2,892",17,Theft,No,No,RapidFix,4,No,Yes,0
CLM00478,25,2026-07-22,"$9,036",12,Collision,No,Yes,FixPro,5,No,Yes,0
CLM00479,310,2026-03-15,"$2,262",0,Collision,No,Yes,AutoCare,2,No,Yes,0
CLM00480,1308,2026-02-13,"$11,578",8,Collision,No,No,TrustedGarage,2,No,Yes,0
CLM00481,1049,2026-07-20,"$5,255",6,Fire,N,Yes,TrustedGarage,9,No,Yes,0
CLM00482,473,2026-06-12,"$4,168",19,Flood,Y,No,TrustedGarage,6,No,Yes,0
CLM00483,1547,2026-04-04,"$18,428",2,Theft,YES,No,FixPro,6,No,Yes,0
CLM00484,1197,2026-06-19,"$39,387",2,Collision,No,Yes,AutoCare,3,No,Yes,1
CLM00485,1637,2026-01-31,"$3,065",17,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM00486,26,2026-02-10,"$2,041",5,Collision,No,No,AutoCare,2,No,Yes,0
CLM00487,241,2026-02-18,"$1,759",7,Theft,No,No,TrustedGarage,3,No,Yes,0
CLM00488,1669,2026-02-15,$954,1,Flood,Yes,Yes,RapidFix,3,No,Yes,0
CLM00489,1205,2026-04-23,"$4,895",21,Collision,No,No,FixPro,3,No,Yes,0
CLM00490,1684,2026-05-15,"$7,156",2,Collision,Y,No,FixPro,6,No,Yes,0
CLM00491,356,2026-06-23,"$4,746",12,Collision,Y,Yes,AutoCare,5,Yes,Yes,0
CLM00492,1206,2026-07-17,"$7,074",9,Collision,No,No,RapidFix,7,No,Yes,0
CLM00493,1009,2026-07-22,"$1,171",15,Flood,No,No,AutoCare,4,No,Yes,0
CLM00494,1094,2026-03-27,"$3,395",7,Collision,N,Yes,RapidFix,2,No,Yes,0
CLM00495,1731,2026-03-18,"$11,573",7,Collision,No,No,AutoCare,8,No,Yes,0
CLM00496,201,2026-02-09,"$4,540",10,Collision,No,No,FixPro,3,No,Yes,0
CLM00497,1146,2026-02-25,"$2,348",5,Collision,Y,No,TrustedGarage,3,Yes,No,1
CLM00498,285,2026-03-17,"$8,731",1,Collision,Yes,No,TrustedGarage,0,No,Yes,0
CLM00499,814,2026-01-09,"$2,585",3,Collision,No,No,TrustedGarage,4,No,Yes,0
CLM00500,368,2026-06-20,"$3,338",14,Collision,No,No,AutoCare,3,No,No,1
CLM00501,30,2026-04-17,"$13,764",13,Theft,No,No,FixPro,4,No,Yes,0
CLM00502,1238,2026-03-18,"$3,892",1,Theft,No,No,RapidFix,4,No,Yes,0
CLM00503,1449,2026-04-28,"$2,342",19,Collision,No,No,RapidFix,7,No,Yes,0
CLM00504,368,2026-01-29,"$5,084",16,Collision,No,No,TrustedGarage,5,No,Yes,0
CLM00505,218,2026-04-15,"$7,637",9,Collision,Yes,No,RapidFix,3,No,Yes,0
CLM00506,1102,2026-06-12,"$3,364",18,Collision,Yes,No,AutoCare,1,No,Yes,0
CLM00507,92,2026-03-30,"$6,933",7,Collision,N,No,TrustedGarage,6,Yes,Yes,1
CLM00508,1662,2026-07-11,"$3,389",10,Theft,No,No,RapidFix,4,No,Yes,0
CLM00509,1216,2026-03-26,"$8,487",19,Fire,No,Yes,TrustedGarage,7,No,Yes,0
CLM00510,1577,2026-03-09,"$1,214",3,Collision,YES,Yes,AutoCare,4,Yes,Yes,0
CLM00511,679,2026-07-06,"$9,325",12,Collision,Yes,No,AutoCare,6,No,Yes,0
CLM00512,1134,2026-04-05,"$3,661",8,Collision,YES,No,FixPro,1,No,Yes,0
CLM00513,310,2026-02-14,"$11,676",6,Collision,No,Yes,RapidFix,6,No,Yes,0
CLM00514,1737,2026-04-19,"$4,370",11,Fire,No,Yes,TrustedGarage,3,No,Yes,0
CLM00515,511,2026-07-15,"$6,652",2,Collision,No,No,,2,No,Yes,0
CLM00516,1556,2026-05-21,"$8,148",3,Collision,Yes,No,FixPro,7,No,Yes,0
CLM00517,376,2026-05-27,"$1,575",2,Theft,No,No,RapidFix,1,No,Yes,0
CLM00518,1406,2026-06-22,"$5,374",1,Collision,No,No,FixPro,4,No,Yes,0
CLM00519,905,2026-01-21,"$8,024",16,Collision,No,No,TrustedGarage,4,No,Yes,0
CLM00520,1606,2026-03-08,$935,19,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM00521,342,2026-02-01,"$1,570",6,Flood,No,Yes,FixPro,1,No,Yes,0
CLM00522,560,2026-02-23,"$12,804",8,Collision,No,No,RapidFix,2,No,Yes,0
CLM00523,1283,2026-05-30,"$2,818",17,Collision,Yes,No,FixPro,5,No,Yes,0
CLM00524,720,2026-02-26,"$17,304",10,Collision,Yes,No,RapidFix,6,Yes,No,1
CLM00525,1387,2026-02-21,"$2,334",4,Collision,No,No,RapidFix,3,No,Yes,0
CLM00526,206,2026-06-27,"$8,408",6,Collision,No,No,AutoCare,3,No,Yes,0
CLM00527,571,2026-05-04,"$6,763",16,Collision,No,No,AutoCare,4,No,Yes,0
CLM00528,259,2026-01-30,"$3,733",10,Collision,No,No,TrustedGarage,5,No,Yes,0
CLM00529,1715,2026-07-22,"$10,757",9,Collision,No,Yes,FixPro,4,No,Yes,0
CLM00530,1774,2026-01-09,"$9,754",19,Collision,N,No,AutoCare,4,Yes,Yes,1
CLM00531,217,2026-03-21,"$1,320",21,Fire,No,Yes,TrustedGarage,6,No,Yes,0
CLM00532,322,2026-05-30,"$6,282",21,Theft,YES,No,AutoCare,6,Yes,Yes,0
CLM00533,134,2026-06-18,"$1,506",20,Flood,No,No,,4,No,Yes,0
CLM00534,1047,2026-05-04,"$4,758",16,Collision,No,No,AutoCare,2,No,Yes,0
CLM00535,1364,2026-05-19,"$8,858",9,Collision,YES,No,TrustedGarage,4,No,Yes,0
CLM00536,1116,2026-03-11,"$7,483",4,Collision,No,No,FixPro,5,No,Yes,0
CLM00537,408,2026-04-29,"$4,011",21,Collision,Yes,No,RapidFix,1,No,Yes,0
CLM00538,702,2026-06-04,"$7,025",15,Flood,No,Yes,RapidFix,2,No,Yes,0
CLM00539,1404,2026-06-03,"$2,480",1,Collision,No,No,TrustedGarage,5,No,Yes,0
CLM00540,733,2026-05-23,"$3,190",3,Collision,No,No,TrustedGarage,0,No,Yes,0
CLM00541,1083,2026-07-01,"$3,166",20,Theft,No,No,AutoCare,3,No,Yes,0
CLM00542,1306,2026-03-09,"$7,442",6,Theft,No,No,TrustedGarage,3,No,Yes,0
CLM00543,546,2026-04-16,"$14,386",1,Collision,Y,Yes,TrustedGarage,1,No,Yes,0
CLM00544,344,2026-05-08,"$3,660",7,Collision,No,No,AutoCare,2,No,Yes,0
CLM00545,1146,2026-02-22,"$1,701",13,Collision,YES,No,AutoCare,2,No,Yes,0
CLM00546,1199,2026-07-06,"$10,259",2,Theft,Yes,No,FixPro,4,No,Yes,0
CLM00547,1370,2026-01-03,"$6,967",12,Collision,Yes,No,FixPro,4,No,Yes,0
CLM00548,34,2026-07-14,"$4,369",6,Collision,YES,No,,2,No,Yes,0
CLM00549,572,2026-04-15,"$6,473",1,Collision,No,No,TrustedGarage,6,Yes,Yes,0
CLM00550,17,2026-01-03,"$4,927",2,Collision,No,No,TrustedGarage,5,No,Yes,0
CLM00551,1570,2026-04-05,"$6,395",5,Fire,No,No,TrustedGarage,1,No,Yes,0
CLM00552,1158,2026-06-16,"$5,292",9,Collision,YES,No,FixPro,3,No,Yes,0
CLM00553,1722,2026-07-27,"$25,824",13,Collision,N,No,TrustedGarage,2,No,Yes,0
CLM00554,209,2026-03-02,"$8,772",10,Collision,No,No,RapidFix,2,No,Yes,0
CLM00555,1257,2026-01-12,"$2,910",11,Collision,N,No,AutoCare,8,No,Yes,0
CLM00556,1161,2026-04-06,"$6,290",17,Collision,No,No,RapidFix,2,No,Yes,0
CLM00557,1107,2026-02-28,"$13,864",21,Collision,No,Yes,TrustedGarage,6,No,Yes,0
CLM00558,1782,2026-04-24,"$5,086",20,Collision,Yes,No,AutoCare,4,No,Yes,0
CLM00559,961,2026-05-03,"$1,134",19,Collision,No,No,AutoCare,6,No,Yes,0
CLM00560,1170,2026-02-22,"$15,221",18,Theft,No,No,RapidFix,5,Yes,Yes,0
CLM00561,604,2026-04-16,"$7,330",5,Theft,YES,No,AutoCare,4,No,Yes,0
CLM00562,978,2026-04-19,"$16,110",13,Collision,No,No,FixPro,6,Yes,Yes,1
CLM00563,840,2026-06-02,"$6,028",1,Flood,YES,Yes,TrustedGarage,6,No,Yes,0
CLM00564,572,2026-05-10,"$10,036",4,Collision,No,No,RapidFix,6,No,Yes,0
CLM00565,1437,2026-04-10,"$8,348",5,Collision,No,No,TrustedGarage,6,No,Yes,0
CLM00566,815,2026-03-12,"$3,350",18,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM00567,1634,2026-03-19,"$1,926",0,Collision,No,No,RapidFix,2,No,Yes,0
CLM00568,948,2026-02-11,"$5,675",14,Collision,No,Yes,TrustedGarage,6,No,Yes,0
